Coor_ID,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32
75,14.96688372,14.99715977,14.77976088,15.51479621,14.9559507,14.45597529,15.77508619,14.45597529,15.33145789,14.45597529,15.04341486,14.93997167,15.20362566,15.42396805,14.57413601,15.36341594,14.88740907,15.5076477,13.57796969,13.57796969,15.30664833,15.30664833,15.68383753,15.38864599,14.84830251,15.12877651,15.1220485,15.58417884,14.82139046,14.82139046,14.03505402
76,16.84161518,18.20322728,17.86940421,18.17076616,18.46072287,17.76719557,19.0160711,17.76719557,18.45458158,17.87379085,18.10935325,17.72947049,18.21682586,18.42255913,17.28510417,18.16725686,17.90011067,18.45063361,17.7198199,17.7198199,17.97512216,17.97512216,18.25586693,18.32780777,17.3548517,18.03170978,17.29300012,18.93404099,18.53705036,18.53705036,18.0194272
77,17.78328787,18.80997341,18.99541956,19.7280839,18.63277895,18.70791287,20.05207181,18.70791287,19.78888592,19.07619939,18.14983719,19.06838199,19.77107962,19.55914115,17.67080413,19.69594569,18.93027454,18.23626291,18.58717743,18.58717743,19.55262665,19.55262665,19.77151392,18.87424982,18.5107406,19.50789373,18.59803494,19.89572376,19.4323255,19.4323255,19.13613281
78,16.32835302,17.13572597,16.75043926,17.05724985,17.46736516,16.60146765,17.74313999,16.60146765,17.22262608,16.64314423,17.0386284,16.62186257,17.00138549,17.23282353,16.4156965,16.8976374,16.77792807,17.21774903,16.49860629,16.49860629,16.82448171,16.82448171,17.0758713,16.98542425,16.48042821,16.86305471,16.24721669,17.75289408,17.29356494,17.29356494,16.78413523
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,16.18811773,16.95289259,16.58775053,16.87287405,17.26192969,16.51325052,17.53233716,16.51325052,17.04394816,16.5569388,16.85769812,16.45852519,16.85861788,17.08257781,16.37068876,16.66454994,16.66041105,16.95427222,16.35735234,16.35735234,16.63695733,16.63695733,16.8839111,16.71329686,16.37988629,16.70547896,16.15224735,17.5493526,17.13638337,17.13638337,16.63281844
81,15.7531879,16.19510834,16.12268934,16.36340019,15.97209076,16.08236513,16.178238,16.08236513,15.67459683,14.67718983,14.16531923,13.17902195,15.76018292,15.61904818,14.08549375,12.5782735,12.87905919,14.26448387,14.77923477,14.77923477,16.35846254,16.35846254,16.9777272,14.88539442,13.9488852,15.77005824,15.86551963,16.3214301,16.17000858,16.17000858,14.57020723
82,15.4811352,15.70932535,15.52669189,15.80165898,15.85657104,15.74105232,15.7060713,15.74105232,15.08495481,14.66965689,14.84252821,12.8010196,15.33633005,15.40547858,15.02719545,13.37820644,13.47908193,14.94584424,14.9600807,14.9600807,15.79921843,15.79921843,16.51632934,15.53319998,14.24663059,15.16874655,15.2793842,16.35688098,15.62675387,15.62675387,14.7481608
83,15.4269039,15.69776014,15.48230631,15.72115227,15.8873595,15.71868993,15.6813446,15.71868993,15.10228682,14.712418,14.81419428,12.77989983,15.27177715,15.41541303,15.22581368,13.37126927,13.71927849,14.84538379,15.03990781,15.03990781,15.79707409,15.79707409,16.53618329,15.4585038,14.22815989,15.11254652,15.23607338,16.37366955,15.63456035,15.63456035,14.82240205
84,18.86688082,19.61783957,19.68680517,19.98661396,18.92578893,19.60059817,19.84149884,19.60059817,19.14992713,17.61640039,16.72655258,16.16572816,19.13364359,18.71889213,16.77205073,15.05988392,15.08718281,17.21410106,17.48277954,17.48277954,19.99475573,19.99475573,20.7217681,17.57329689,16.38028781,19.12598075,19.40902706,19.78354858,19.58239892,19.58239892,17.39417791
85,16.26229936,16.54783056,16.32200134,16.57422056,16.7477024,16.5729227,16.52879514,16.5729227,15.92052717,15.50910269,15.61423008,13.47274613,16.09920048,16.24932068,16.05074671,14.09485803,14.46215498,15.64754205,15.85606635,15.85606635,16.65339057,16.65339057,17.43167939,16.29215035,14.99860752,15.93091012,16.06156228,17.25949542,16.48250448,16.48250448,15.62461303
86,16.90801282,17.63143043,17.59802216,17.89912493,16.9876787,17.59545229,17.73850823,17.59545229,17.12687984,15.82524212,14.97076127,14.50261714,17.1478671,16.83177343,15.1056793,13.47424196,13.52435437,15.40207065,15.73315521,15.73315521,17.9055496,17.9055496,18.51546475,15.76998997,14.73476181,17.11831362,17.33846557,17.73508174,17.50936174,17.50936174,15.63121714
87,17.68682867,18.13337497,17.90016805,18.16601448,18.37320439,18.16081107,18.16270322,18.16081107,17.47254321,17.13574133,17.131484,14.76630232,17.66554204,17.82448224,17.59174836,15.49194006,15.88834451,17.32211765,17.39070792,17.39070792,18.25494531,18.25494531,19.09742302,17.97396172,16.46781402,17.45504086,17.46686677,18.87367684,18.06100041,18.06100041,17.18020675
88,14.90896491,15.28537739,15.08879756,15.31289059,15.4875396,15.30850443,15.3100994,15.30850443,14.72833476,14.44443043,14.44084175,12.44713155,14.89102152,15.02499884,14.82881776,13.05880183,13.39294767,14.60153479,14.65935239,14.65935239,15.38785409,15.38785409,16.09801367,15.15100132,13.88140667,14.7135813,14.72354985,15.90940869,15.22436986,15.22436986,14.48191218
89,16.08301903,17.19940991,17.21668005,17.19200842,16.38976953,17.53083204,18.16201435,17.53083204,17.12662863,15.33053456,14.19440638,14.2326474,16.75161998,16.39018072,14.20057429,12.73096802,12.88763282,14.41398382,14.92468639,14.92468639,18.37994701,18.37994701,18.53003272,15.01309303,14.09695348,17.43954704,17.68790802,17.42474407,17.14019802,17.14019802,15.20224213
90,16.81668992,17.06140674,16.84035779,17.09489901,17.28692134,17.1011509,17.06721206,17.1011509,16.46211847,15.97625733,16.08253945,13.89035902,16.63493856,16.75551072,16.50900764,14.57851345,14.91879486,16.20489787,16.35092415,16.35092415,17.18242547,17.18242547,17.97954138,16.77426638,15.47878555,16.42103462,16.60635849,17.81252662,17.05604798,17.05604798,16.10977984
91,17.06953499,17.44421042,17.25454422,17.53057628,17.27063197,17.5034811,17.506868,17.5034811,16.90569387,16.33584854,15.63687777,14.23216245,17.01576801,16.92008818,16.0483857,14.39515684,14.5462971,15.6711701,16.76556103,16.76556103,17.57799283,17.57799283,18.38661436,16.25879664,15.25161829,16.75074336,16.7714881,18.14826153,17.40483774,17.40483774,16.03229794
92,15.83978834,16.23970169,16.03084863,16.26893264,16.45490929,16.26427263,16.26639082,16.26427263,15.64788076,15.3462512,15.34201483,13.22382971,15.82030104,15.96264307,15.75463729,13.8736889,14.22912037,15.51062237,15.57416792,15.57416792,16.34942368,16.34942368,17.10307394,16.09481783,14.74765209,15.63262983,15.64491531,16.90311727,16.17530886,16.17530886,15.38564945
93,16.86751776,17.24487612,17.07424064,17.36071221,17.46541023,17.28942847,17.29700236,17.28942847,16.59975817,16.23264685,16.28610966,14.07185813,16.88400213,16.93122761,16.49105044,14.74994481,14.86088015,16.47946684,16.44961677,16.44961677,17.35581147,17.35581147,18.14928873,17.11121909,15.70069185,16.65054784,16.66124041,17.94122928,17.16156324,17.16156324,16.26249692
94,16.32638806,16.56354275,16.35066716,16.59475873,16.78292168,16.60256272,16.56917897,16.60256272,15.98214523,15.50957007,15.6118891,13.48573441,16.15036465,16.26829167,16.02766852,14.15471007,14.48377847,15.728949,15.87418999,15.87418999,16.68233688,16.68233688,17.45579934,16.28563387,15.02789025,15.94009038,16.12305067,17.29408326,16.55877364,16.55877364,15.63920307
95,17.44434097,18.65481197,18.67354438,18.64009363,17.77572637,19.01429598,19.69802923,19.01429598,18.56917806,16.62725076,15.39670931,15.43685021,18.16821512,17.7775104,15.40206144,13.80177776,13.97705966,15.63220257,16.18703893,16.18703893,19.93530652,19.93530652,20.09720813,16.29318931,15.31107541,18.91483577,19.19091592,18.89922542,18.59058654,18.59058654,16.48898767
96,16.39624263,17.12931171,17.17333739,17.42960006,16.53953375,17.11519026,17.34404073,17.11519026,16.70026901,15.51905174,14.63023144,14.12933551,16.71729781,16.36799974,14.69087058,13.14831048,13.17655337,15.03061591,15.34876374,15.34876374,17.43832214,17.43832214,18.06257303,15.4276777,14.3403265,16.67451814,16.75966214,17.37726765,17.06493454,17.06493454,15.24243757
97,17.75646451,18.1537103,17.97455105,18.27612016,18.38445993,18.20061063,18.2099907,18.20061063,17.47412453,17.08813483,17.14441522,14.81206187,17.77334863,17.82400099,17.36109474,15.52822989,15.6436047,17.34702464,17.31607043,17.31607043,18.27002312,18.27002312,19.10672498,18.00972629,16.5286139,17.52759092,17.539316,18.88676245,18.06553768,18.06553768,17.11955805
98,20.17098137,20.97653011,21.03491062,21.35702769,20.2349951,20.95809415,21.21824593,20.95809415,20.47927148,18.84256851,17.8823626,17.28524257,20.4649324,20.01273943,17.93254936,16.09100248,16.12992282,18.40112985,18.69252033,18.69252033,21.38109686,21.38109686,22.15899166,18.78828487,17.51057088,20.45008121,20.75017757,21.15474432,20.93812186,20.93812186,18.59880424
99,17.08234482,17.84522381,17.89368804,18.15764504,17.22946839,17.83094416,18.06893817,17.83094416,17.39909321,16.16801508,15.24200202,14.72144421,17.41683458,17.05248738,15.30561133,13.69850267,13.72706195,15.6587079,0,15.99016865,18.16846295,18.16846295,18.8192684,16.07151933,14.93996598,17.37269751,17.46140437,18.10442092,17.77858548,17.77858548,15.87982597
100,18.12594063,18.93542547,18.98685048,19.26693316,18.28205228,18.92027345,19.17280701,18.92027345,18.46203983,17.15575259,16.17316747,15.62080771,18.48086506,18.09425913,16.24066281,14.53537256,14.56567658,16.61533078,16.96704116,16.96704116,19.27841196,19.27841196,19.96897646,17.05336172,15.85267943,18.43403156,18.52815771,19.21045747,18.86471607,18.86471607,16.84995741
101,14.93504281,15.26837027,15.11768259,15.37132704,15.4624497,15.30900072,15.31610119,15.30900072,14.69796611,14.37252806,14.41828662,12.45737439,14.94884927,14.99145207,14.60132087,13.05618042,13.15795378,14.5890923,14.56424066,14.56424066,15.36698787,15.36698787,16.07111748,15.14647893,13.90231937,14.7421468,14.75240303,15.884533,15.19420984,15.19420984,14.39619628
102,16.43038569,16.80052933,16.63216388,16.90597471,17.03875778,16.84479036,16.85346899,16.84479036,16.15527306,15.83633334,15.95696632,13.7161436,16.4607609,16.51239876,16.10840845,14.43516825,14.55363156,16.13401042,16.03811153,16.03811153,16.91031403,16.91031403,17.6805426,16.76581481,15.32646373,16.22209852,16.22079674,17.481368,16.71634661,16.71634661,15.89491411
103,19.11595317,20.34308284,20.21209959,20.19108864,19.20312632,21.55009562,21.46381655,21.55009562,20.87908592,18.09759202,16.98445801,16.7725602,19.68056692,18.99346372,16.96612929,15.16410392,15.32727416,17.37651364,17.79762698,17.79762698,21.84022573,21.84022573,21.85318993,17.75426393,16.36932852,20.90635547,21.64978593,20.50982941,20.34710621,20.34710621,17.9871727
104,16.8030376,17.05882254,16.95464524,17.19222031,17.50390526,17.05839905,17.72411747,17.05839905,17.25404912,16.31433592,17.07533846,16.33805108,16.97454902,16.60484662,16.25335409,17.12700362,16.7750876,17.55895832,16.08734796,16.08734796,16.96777326,16.96777326,16.95676266,16.91653159,16.47060189,17.07237406,16.32365259,17.36500219,16.51464432,16.51464432,16.59087162
105,17.04433059,17.43415158,17.23993802,17.38722438,17.80538755,17.31056113,18.01353987,17.31056113,17.53032911,16.71305243,17.37235636,16.72188032,17.20741422,16.96766734,16.6331368,17.34447881,17.09636868,17.66135356,16.34367498,16.34367498,17.27060332,17.27060332,17.25480605,17.14283124,16.78321092,17.39976928,16.69167965,17.62511276,16.85290479,16.85290479,16.96952584
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,16.09292431,16.35358042,16.26510082,16.45162538,16.79996397,16.32209443,16.99047409,16.32209443,16.54209775,15.70672281,16.3352468,15.64853353,16.25832535,15.92792181,15.62860569,16.43169754,16.07259791,16.85576192,15.52418382,15.52418382,16.27307195,16.27307195,16.27307195,16.16586018,15.76770199,16.36115299,15.63099703,16.68597674,15.88886324,15.88886324,15.87770366
108,17.1370024,17.40813287,17.30218874,17.54261703,17.88855704,17.41202469,18.0783916,17.41202469,17.61050776,16.64144336,17.42542987,16.64879458,17.33072879,16.95408663,16.59474146,17.47472632,17.1248945,17.91579981,16.41009598,16.41009598,17.33678274,17.33678274,17.30002662,17.22954135,16.82176458,17.42586229,16.65225398,17.74542435,16.86414223,16.86414223,16.92900597
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,18.4214768,18.70560683,18.59022176,18.81597515,19.21549025,18.67368211,19.42254487,18.67368211,18.91995854,17.94534237,18.67003356,17.86142596,18.59250209,18.23540127,17.87054731,18.79682033,18.38772781,19.26702587,17.7487773,17.7487773,18.62944356,18.62944356,18.59797491,18.46343501,18.04066048,18.70697503,17.86598663,19.1083144,18.17474431,18.17474431,18.16562295
111,15.39599591,15.76320674,15.58736521,15.72333813,16.10523739,15.63772555,16.28737397,15.63772555,15.83916692,15.09215518,15.69438094,15.10600428,15.54329991,15.32800945,15.02920475,15.67171879,15.43124814,15.96548744,14.771108,14.771108,15.60625034,15.60625034,15.58988322,15.48874287,15.17147272,15.73508888,15.09719121,15.90883206,15.23106578,15.23106578,15.3259111
112,17.51510334,17.78216916,17.67225282,17.92077852,18.24567181,17.78084486,18.48536891,17.78084486,17.9843446,17.00613327,17.79982641,17.02864627,17.69388293,17.29615351,16.94256719,17.85191528,17.48685175,18.30658931,16.7567247,16.7567247,17.69918011,17.69918011,17.67401853,17.6338483,17.16946278,17.79717781,17.01716906,18.10220671,17.21493019,17.21493019,17.29394636
113,18.28614818,18.56727156,18.45183442,18.67908714,19.07383688,18.53558294,19.27845487,18.53558294,18.78094344,17.81217686,18.53241407,17.74563074,18.45455058,18.10054336,17.73838763,18.65645241,18.25219607,19.12408599,17.61661277,17.61661277,18.49167155,18.49167155,18.46043562,18.32553261,17.90724275,18.56772426,17.73431338,18.96654826,18.04078767,18.04078767,18.02449066
114,17.01423393,17.27954177,17.18605234,17.38482265,17.74993678,17.24669413,17.96344642,17.24669413,17.47999658,16.59563711,17.25974896,16.53246858,17.17931436,16.82683394,16.52067712,17.36208198,16.98307078,17.81689542,16.40318364,16.40318364,17.19531705,17.19531705,17.19658043,17.08035032,16.66133239,17.28585862,16.51646588,17.63160106,16.78935394,16.78935394,16.77629912
115,17.18645193,17.44850656,17.34021952,17.58408192,17.9033121,17.44720711,18.1389447,17.44720711,17.6468884,16.68703212,17.46496619,16.70912268,17.36231008,16.97161045,16.63288861,17.51607767,17.1591636,17.96308655,16.44187028,16.44187028,17.36750786,17.36750786,17.34238526,17.30123619,16.84686379,17.46280044,16.69786083,17.76340525,16.8919112,16.8919112,16.96944471
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,18.85304022,19.14941032,19.03238457,19.29926038,19.67792911,19.15559462,19.8881949,19.15559462,19.37489899,18.30882286,19.17176891,18.31025,19.06425743,18.6522887,18.25601855,19.22362179,18.84019593,19.71884055,18.05336418,18.05336418,19.07329601,19.07329601,19.03190886,18.95151311,18.50481722,19.17176891,18.31881286,19.52379762,18.55191295,18.55191295,18.61803726
118,16.92010494,17.08465299,17.04843667,17.35666901,17.5881385,17.12401855,17.76252792,17.12401855,17.25904242,16.20443907,16.99608048,16.24341097,17.08347202,16.6039995,16.17412759,17.24054061,16.75004573,17.66647597,16.09303454,16.09303454,17.14015843,17.14015843,17.04135087,16.74335358,16.44929285,17.13819015,16.32725962,17.50507717,16.46740101,16.46740101,16.57644361
119,18.75747346,19.07450118,18.9577015,19.17229775,19.59314741,19.08562497,19.77344535,19.08562497,19.20566909,18.30649689,19.04993617,18.22306855,18.97624113,18.59015328,18.23929074,19.16395492,18.74078779,19.63810602,18.0942181,18.0942181,18.98180303,18.98180303,18.96836179,18.84553672,18.40475695,19.10555507,18.21657968,19.51574445,18.59386121,18.59386121,18.51182333
120,15.64662908,16.02067077,15.8415402,15.97972664,16.36016586,15.89229386,16.55166497,15.89229386,16.09658802,15.33826859,15.95157755,15.35063713,15.79761055,15.57796236,15.27002837,15.92684047,15.68245518,16.22581793,15.01028904,15.01028904,15.86073276,15.86073276,15.8445257,15.74045937,15.41845084,15.99166868,15.3425336,16.16824024,15.47858754,15.47858754,15.57497684
121,18.67499797,18.96713348,18.85027928,19.11508598,19.49015028,18.97325891,19.71066547,18.97325891,19.18576393,18.15904897,18.99022161,18.13690321,18.88373351,18.47474379,18.08177442,19.04158092,18.66086239,19.52972993,17.88152023,17.88152023,18.89127248,18.89127248,18.85027928,18.77111998,18.32867604,18.98786567,18.14491338,19.3379571,18.37579467,18.37579467,18.44317431
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,16.31961813,16.57009871,16.46748247,16.66907894,17.02298376,16.54262664,17.19630018,16.54262664,16.76523116,15.89622513,16.53737463,15.82390897,16.47031047,16.15357373,15.83077698,16.6500909,16.28931805,17.06742387,15.72169673,15.72169673,16.50424656,16.50424656,16.47394648,16.3539582,15.98025733,16.57171471,15.82754497,16.92602354,16.10024561,16.10024561,16.08448957
124,13.40305556,13.419,13.24516667,13.01727778,14.01827778,13.17672222,13.552,13.17672222,13.55783333,13.3175,13.50183333,12.82088889,13.51972222,13.25488889,13.42405556,13.44972222,13.26383333,13.63211111,13.13472222,13.13472222,13.34627778,13.34627778,13.37816667,13.13433333,12.80261111,13.33694444,13.09933333,14.1085,13.32683333,13.32683333,13.62394444
125,16.04007311,15.91698236,15.75300635,15.38982339,16.65204726,15.60947295,16.14359113,15.60947295,15.97483066,15.7438724,15.95047348,15.25890354,16.00484218,16.04137796,15.94525409,15.88740578,15.85956901,15.78127808,15.65557763,15.65557763,15.82955748,15.82955748,15.69472309,15.22497747,14.95704849,15.8060702,15.49377635,16.90605786,15.83956133,15.83956133,16.19013074
126,17.77898765,17.55866665,17.46548921,17.01842116,18.4853919,17.30346147,17.94193341,17.30346147,17.74823452,17.37598381,17.71610436,16.97894698,17.74134948,17.75879156,17.55637163,17.56050265,17.42417902,17.83911693,17.12582765,17.12582765,17.48889832,17.48889832,17.45493217,17.01383114,16.67095656,17.54030656,17.17539988,18.71259794,17.38654085,17.38654085,17.9176063
127,14.48476252,14.12960268,14.25518848,14.05881067,15.03470035,14.00081723,14.40677134,14.00081723,14.3911731,13.78164201,14.2743863,13.74844577,14.51795877,14.1320024,14.04921176,14.40397165,13.87163183,13.71085001,13.79444056,13.79444056,14.36317627,14.36317627,14.38877338,13.29009758,13.51047267,14.42356944,13.9984175,15.10629226,14.07240914,14.07240914,14.73233453
128,15.14286335,15.01632844,14.86678717,14.64311434,15.74869717,14.73002721,15.16799991,14.73002721,15.12070909,14.59837978,15.00099087,14.38834035,15.10153713,14.91450404,14.88936748,14.99673043,14.72661886,14.90853943,14.47099278,14.47099278,15.0286837,15.0286837,14.9208947,14.39984352,14.21281043,14.96988969,14.62394239,15.9791867,14.73599183,14.73599183,15.38102165
129,17.97218635,17.34575471,17.72344269,17.4298886,18.61096372,17.2853978,17.73944641,17.2853978,17.67543151,16.91959831,17.58489613,17.03025265,18.12216413,17.32380674,17.17474346,18.0366585,16.89399234,16.82586218,16.58717801,16.58717801,17.90451344,17.90451344,17.87204873,16.21223353,16.74812979,18.07415295,17.15919697,18.55929453,17.2853978,17.2853978,18.08649869
